257 32896 266
11 110 5 0
148 227 1 0
211 178 19 0
140 236 35 0
164 205 80 0
153 93 84 0
189 207 99 0
188 146 21 0
22 178 79 0
4 33 58 0
214 73 35 0
256 81 77 0
62 40 97 0
58 12 79 0
65 99 81 0
251 19 86 0
198 180 94 0
124 135 91 0
142 244 17 0
202 130 57 0
74 170 47 0
49 251 10 0
123 170 48 0
85 129 48 0
248 136 48 0
203 50 82 0
72 40 95 0
62 74 56 0
236 160 79 0
44 235 94 0
222 193 95 0
159 165 64 0
208 115 86 0
183 0 36 0
27 203 55 0
32 9 33 0
69 220 13 0
40 61 93 0
43 209 42 0
230 241 55 0
201 162 13 0
220 18 1 0
193 77 43 0
201 247 74 0
75 105 67 0
110 130 12 0
221 10 24 0
256 5 74 0
101 254 30 0
63 93 7 0
44 145 29 0
240 39 83 0
203 172 5 0
104 139 8 0
232 116 39 0
107 19 47 0
21 122 78 0
71 152 94 0
93 70 56 0
221 166 78 0
123 204 35 0
9 219 72 0
68 13 95 0
169 110 31 0
127 180 4 0
255 14 61 0
66 168 53 0
106 138 55 0
155 15 39 0
196 197 44 0
121 195 58 0
111 127 69 0
146 30 51 0
191 236 37 0
154 32 35 0
17 186 15 0
157 85 87 0
57 129 64 0
34 158 78 0
137 101 89 0
15 127 37 0
40 30 3 0
130 129 50 0
186 154 70 0
52 195 65 0
142 6 7 0
155 121 35 0
53 126 24 0
113 34 48 0
59 129 67 0
50 214 7 0
136 213 99 0
202 221 30 0
165 67 55 0
29 70 65 0
99 129 91 0
229 131 43 0
58 251 32 0
96 84 57 0
194 176 49 0
229 91 37 0
120 154 70 0
181 169 83 0
114 158 4 0
35 142 57 0
83 100 80 0
46 231 43 0
106 214 54 0
118 59 93 0
204 69 91 0
94 199 8 0
68 7 33 0
25 242 79 0
251 26 94 0
218 161 82 0
16 175 25 0
55 115 70 0
49 150 22 0
66 244 61 0
40 180 75 0
132 223 75 0
130 67 34 0
198 255 91 0
91 22 31 0
2 105 20 0
149 101 23 0
173 152 75 0
61 107 33 0
210 47 80 0
31 59 36 0
198 205 67 0
133 152 55 0
197 208 36 0
117 232 52 0
214 51 78 0
124 229 4 0
148 67 67 0
165 128 44 0
228 8 39 0
116 60 11 0
53 64 56 0
206 123 96 0
245 101 57 0
116 17 74 0
53 92 100 0
158 151 85 0
207 5 14 0
229 40 8 0
76 255 37 0
171 7 100 0
158 183 16 0
34 125 57 0
83 219 91 0
234 184 99 0
108 100 56 0
69 167 27 0
38 135 57 0
71 228 98 0
19 248 99 0
62 166 74 0
241 65 91 0
151 134 32 0
38 105 55 0
124 9 11 0
61 179 15 0
7 43 81 0
32 31 73 0
107 23 49 0
123 165 51 0
90 10 89 0
28 233 100 0
83 199 10 0
101 8 53 0
136 74 75 0
138 99 25 0
85 28 70 0
246 39 92 0
179 127 28 0
82 221 97 0
115 78 36 0
30 35 4 0
91 9 73 0
69 124 39 0
152 246 23 0
160 116 77 0
53 85 48 0
215 26 23 0
4 42 86 0
76 77 23 0
100 46 92 0
116 173 51 0
7 65 44 0
75 212 65 0
104 155 23 0
231 6 15 0
58 171 60 0
35 200 96 0
203 18 92 0
14 249 2 0
186 121 42 0
118 199 78 0
120 232 15 0
109 68 28 0
10 25 92 0
185 50 21 0
60 243 41 0
83 97 94 0
43 128 100 0
77 83 11 0
34 84 97 0
73 117 70 0
181 200 81 0
256 149 91 0
239 251 57 0
252 227 1 0
220 73 69 0
126 163 60 0
244 80 89 0
199 59 49 0
40 109 93 0
182 121 57 0
66 68 52 0
229 256 5 0
179 158 13 0
123 39 35 0
8 164 21 0
209 111 81 0
206 83 31 0
48 111 28 0
123 106 75 0
151 91 42 0
215 157 64 0
150 148 18 0
193 117 54 0
97 67 94 0
157 19 26 0
87 244 69 0
92 255 46 0
221 164 43 0
31 218 85 0
178 142 59 0
119 227 67 0
37 2 64 0
65 214 61 0
240 139 14 0
128 129 79 0
139 196 51 0
168 0 96 0
202 160 38 0
104 199 91 0
249 38 18 0
89 146 81 0
8 221 5 0
221 93 52 0
145 84 16 0
176 85 51 0
69 218 31 0
43 138 79 0
84 133 64 0
189 20 97 0
253 229 7 0
19 253 22 0
211 213 84 0
179 187 23 0
35 86 33 0
135 171 58 0
44 53 56 0
221 146 5 0
47 54 97 0
228 115 23 0
104 165 22 0
228 120 44 0
27 175 19 0
255 110 28 0
253 194 3 0
234 168 56 0
8 51 52 0
147 224 21 0
45 111 79 0
111 226 6 0
213 44 74 0
223 50 60 0
122 255 12 0
120 141 15 0
34 116 79 0
187 181 100 0
19 72 78 0
140 160 4 0
37 214 24 0
35 54 69 0
48 182 85 0
143 83 95 0
76 55 1 0
230 116 25 0
96 130 13 0
207 15 30 0
61 205 78 0
235 56 83 0
26 224 98 0
197 111 31 0
199 183 47 0
146 32 99 0
66 255 83 0
159 141 100 0
42 187 85 0
124 157 54 0
193 155 40 0
68 164 62 0
134 116 24 0
139 26 9 0
43 9 70 0
206 197 28 0
196 154 54 0
224 240 86 0
228 239 34 0
100 194 76 0
192 137 1 0
136 50 86 0
17 256 14 0
69 40 27 0
58 196 32 0
167 11 91 0
114 56 45 0
188 196 25 0
104 126 3 0
215 101 22 0
214 206 78 0
144 139 21 0
191 150 46 0
149 106 87 0
29 178 32 0
208 128 71 0
61 106 89 0
253 21 68 0
29 99 44 0
189 168 27 0
26 25 78 0
149 87 42 0
52 204 64 0
187 95 49 0
25 60 2 0
248 25 87 0
111 17 78 0
146 102 45 0
216 98 69 0
100 52 68 0
47 37 22 0
113 40 19 0
253 37 60 0
253 149 46 0
44 127 50 0
128 98 70 0
28 198 24 0
206 106 83 0
14 122 15 0
23 166 93 0
101 198 77 0
34 51 65 0
195 237 79 0
225 206 33 0
228 67 71 0
174 20 44 0
135 161 55 0
96 23 33 0
88 227 12 0
16 116 46 0
45 109 58 0
67 66 77 0
29 170 9 0
190 76 32 0
75 95 39 0
85 221 65 0
248 92 9 0
137 207 19 0
9 62 8 0
21 107 54 0
252 107 54 0
99 127 23 0
30 214 12 0
178 9 64 0
232 152 76 0
104 14 88 0
37 65 45 0
142 96 40 0
239 148 25 0
68 35 19 0
96 29 29 0
249 207 58 0
197 29 95 0
211 55 77 0
123 95 18 0
138 11 78 0
60 203 92 0
222 121 2 0
11 13 83 0
197 39 79 0
43 54 88 0
47 249 99 0
249 45 2 0
192 42 27 0
77 253 31 0
169 177 92 0
6 9 65 0
145 133 53 0
194 163 43 0
7 217 35 0
242 51 92 0
60 119 76 0
213 172 63 0
54 245 26 0
73 156 69 0
38 47 94 0
110 150 45 0
26 155 44 0
164 86 60 0
234 58 54 0
100 84 82 0
128 210 52 0
207 72 80 0
166 5 3 0
64 107 25 0
24 30 88 0
191 152 47 0
241 187 74 0
33 146 98 0
34 40 42 0
248 247 59 0
11 72 48 0
176 68 73 0
246 171 28 0
254 208 7 0
17 221 26 0
106 156 19 0
102 39 58 0
215 112 45 0
143 173 10 0
169 212 99 0
140 122 73 0
16 213 18 0
121 227 72 0
33 149 30 0
242 56 42 0
147 86 8 0
49 3 8 0
254 231 43 0
101 27 71 0
31 178 34 0
29 129 42 0
189 165 4 0
127 205 51 0
123 89 73 0
141 228 7 0
37 62 91 0
39 74 22 0
15 179 52 0
203 11 20 0
56 101 55 0
112 7 48 0
133 203 88 0
159 100 13 0
7 249 30 0
181 205 42 0
91 176 48 0
183 79 66 0
85 170 15 0
229 133 78 0
154 199 23 0
9 16 10 0
125 229 34 0
130 154 85 0
212 47 14 0
22 210 96 0
22 90 66 0
83 27 2 0
9 231 2 0
109 67 69 0
205 156 97 0
70 8 4 0
86 111 61 0
120 123 89 0
169 12 100 0
90 89 1 0
0 68 27 0
197 142 77 0
5 88 64 0
190 245 50 0
190 212 89 0
180 233 18 0
2 142 93 0
91 49 93 0
92 204 60 0
130 28 100 0
163 119 86 0
62 151 92 0
107 174 76 0
108 188 45 0
139 164 19 0
26 109 89 0
187 193 63 0
8 5 91 0
56 86 32 0
94 139 28 0
108 112 96 0
250 228 22 0
223 48 51 0
88 215 20 0
113 3 60 0
86 53 30 0
159 69 59 0
20 100 80 0
171 11 64 0
180 232 77 0
51 220 79 0
48 95 90 0
178 161 78 0
51 128 12 0
148 180 88 0
194 2 81 0
1 207 65 0
166 49 49 0
52 161 15 0
177 28 72 0
119 13 70 0
49 32 23 0
143 161 47 0
227 150 11 0
69 168 8 0
102 145 64 0
231 144 74 0
181 6 54 0
103 81 27 0
65 166 84 0
66 198 62 0
78 125 33 0
51 23 86 0
59 249 43 0
29 50 80 0
89 8 87 0
51 174 92 0
12 79 71 0
68 215 43 0
236 35 19 0
100 170 75 0
190 233 39 0
226 77 69 0
32 156 53 0
206 1 65 0
64 2 47 0
21 103 84 0
120 51 80 0
170 88 33 0
111 204 61 0
72 46 86 0
55 31 56 0
210 76 7 0
91 141 63 0
247 186 39 0
110 86 70 0
127 92 45 0
220 244 41 0
189 218 19 0
65 222 59 0
102 120 7 0
160 8 90 0
59 7 64 0
39 201 34 0
223 222 37 0
104 115 46 0
58 111 53 0
146 231 71 0
99 185 74 0
5 31 79 0
82 232 29 0
49 155 43 0
33 40 24 0
174 62 70 0
190 253 52 0
81 225 61 0
192 153 6 0
89 97 80 0
187 241 36 0
115 210 7 0
67 165 71 0
219 105 25 0
64 150 52 0
21 60 24 0
225 254 68 0
152 13 90 0
208 109 74 0
20 181 1 0
244 27 97 0
205 108 92 0
157 65 25 0
167 237 25 0
193 163 51 0
8 122 78 0
190 127 73 0
29 55 62 0
137 212 18 0
231 188 44 0
77 184 36 0
95 215 78 0
37 181 26 0
178 4 31 0
13 175 66 0
64 255 30 0
122 152 81 0
188 213 34 0
124 248 88 0
43 197 24 0
78 198 11 0
209 154 81 0
126 22 87 0
78 214 32 0
181 83 65 0
208 27 99 0
213 74 92 0
78 216 31 0
216 97 6 0
104 198 56 0
164 171 95 0
244 105 1 0
101 124 49 0
114 197 54 0
38 147 78 0
216 37 76 0
145 156 92 0
207 28 14 0
221 137 15 0
110 7 65 0
146 98 18 0
250 121 45 0
103 236 8 0
196 152 79 0
22 253 44 0
25 37 60 0
165 92 77 0
182 116 9 0
40 43 46 0
142 109 55 0
201 226 77 0
246 94 82 0
249 67 56 0
19 96 43 0
132 197 24 0
31 106 18 0
159 248 38 0
134 223 75 0
152 145 1 0
129 236 33 0
184 195 37 0
19 117 64 0
42 45 81 0
103 29 94 0
231 67 65 0
55 119 63 0
118 134 30 0
239 30 1 0
129 120 98 0
40 181 63 0
238 177 4 0
26 187 48 0
13 200 17 0
239 102 17 0
74 72 68 0
91 204 81 0
0 22 34 0
190 52 100 0
3 179 94 0
11 66 26 0
123 245 18 0
76 245 67 0
141 232 42 0
0 249 49 0
126 230 35 0
147 235 30 0
87 80 11 0
115 137 33 0
78 149 37 0
133 164 30 0
223 151 87 0
136 188 38 0
240 22 99 0
161 253 14 0
222 24 15 0
191 243 67 0
23 125 34 0
15 38 51 0
49 85 77 0
44 254 6 0
151 16 25 0
148 122 51 0
109 193 78 0
55 58 53 0
233 175 41 0
127 53 76 0
29 161 89 0
50 115 54 0
55 117 71 0
187 233 55 0
8 246 49 0
112 11 29 0
117 250 63 0
186 114 32 0
46 176 38 0
24 49 72 0
157 46 76 0
159 85 10 0
192 130 48 0
236 50 47 0
54 234 33 0
218 145 92 0
64 81 99 0
198 24 38 0
75 143 45 0
83 212 13 0
198 31 27 0
34 198 18 0
135 91 91 0
148 149 65 0
130 140 74 0
197 79 3 0
256 188 53 0
83 215 99 0
26 173 73 0
11 80 5 0
133 167 27 0
116 139 92 0
169 204 45 0
77 238 59 0
56 184 71 0
200 99 92 0
168 232 1 0
22 39 18 0
234 105 2 0
206 121 81 0
62 31 10 0
242 233 46 0
58 18 25 0
248 105 45 0
16 220 34 0
189 156 18 0
190 124 7 0
47 3 36 0
29 76 80 0
240 104 72 0
128 15 39 0
109 74 13 0
194 198 46 0
104 26 53 0
71 117 14 0
241 100 95 0
255 237 47 0
161 53 57 0
92 220 15 0
213 127 41 0
213 136 33 0
167 220 78 0
113 50 97 0
56 170 15 0
237 58 22 0
87 208 75 0
25 214 35 0
169 255 8 0
10 181 74 0
152 211 43 0
28 52 68 0
7 134 11 0
147 35 93 0
52 256 9 0
156 242 88 0
191 88 100 0
140 53 2 0
30 116 73 0
179 236 31 0
5 90 65 0
249 222 100 0
178 27 83 0
186 184 16 0
37 100 6 0
42 240 63 0
0 41 11 0
221 50 60 0
52 30 12 0
140 97 15 0
244 136 91 0
211 156 61 0
70 159 72 0
79 201 46 0
118 130 85 0
224 25 53 0
123 115 9 0
110 149 26 0
190 66 62 0
136 100 60 0
141 23 80 0
222 9 74 0
144 52 1 0
25 180 35 0
75 166 17 0
114 100 8 0
31 159 76 0
246 81 81 0
63 12 99 0
196 207 41 0
149 6 99 0
117 217 92 0
137 6 20 0
47 136 22 0
90 177 1 0
233 119 38 0
132 81 68 0
22 30 29 0
164 106 91 0
111 205 9 0
218 148 54 0
177 174 55 0
110 132 30 0
56 173 15 0
62 1 39 0
156 161 7 0
95 64 72 0
229 32 61 0
45 77 49 0
177 68 22 0
132 200 21 0
128 55 87 0
114 74 18 0
132 40 43 0
63 52 90 0
218 249 19 0
204 134 40 0
87 147 7 0
76 86 27 0
73 12 30 0
128 131 60 0
88 168 81 0
51 198 14 0
52 214 16 0
179 168 12 0
47 114 79 0
168 53 17 0
216 54 65 0
77 225 28 0
76 225 14 0
113 189 14 0
52 231 9 0
101 75 76 0
199 159 42 0
151 231 11 0
0 139 45 0
133 146 88 0
95 94 6 0
73 220 44 0
187 71 52 0
111 208 85 0
149 38 16 0
78 253 3 0
201 160 23 0
33 252 22 0
74 246 64 0
15 238 66 0
54 120 81 0
191 102 5 0
31 4 94 0
126 19 27 0
21 149 58 0
57 36 53 0
28 98 94 0
118 234 19 0
92 239 10 0
66 229 18 0
5 225 11 0
115 159 7 0
100 8 84 0
22 254 87 0
89 58 43 0
217 194 8 0
21 38 7 0
214 54 90 0
70 50 60 0
196 43 57 0
256 150 62 0
76 92 72 0
251 161 92 0
198 230 24 0
39 93 79 0
81 67 50 0
239 220 6 0
156 39 59 0
56 229 43 0
109 111 65 0
158 145 1 0
76 221 82 0
232 103 47 0
238 128 2 0
222 96 46 0
22 235 76 0
11 196 16 0
218 247 34 0
196 204 41 0
25 29 85 0
113 74 29 0
93 52 30 0
215 176 46 0
210 217 75 0
198 144 7 0
250 229 69 0
192 129 83 0
256 180 6 0
248 239 55 0
56 146 46 0
91 231 94 0
206 47 30 0
155 159 44 0
52 37 70 0
234 176 70 0
136 238 18 0
195 248 18 0
252 82 10 0
63 117 41 0
109 187 46 0
183 198 86 0
180 192 52 0
21 136 79 0
251 66 6 0
15 143 18 0
45 1 28 0
171 101 98 0
160 118 10 0
78 34 34 0
50 35 2 0
48 19 52 0
135 26 33 0
230 33 26 0
174 135 42 0
135 104 32 0
226 76 84 0
90 128 59 0
139 74 75 0
54 242 66 0
174 213 37 0
143 127 50 0
206 11 15 0
142 87 8 0
99 138 61 0
16 218 83 0
187 206 95 0
171 210 13 0
22 127 39 0
251 199 49 0
172 150 16 0
87 35 100 0
178 11 69 0
198 26 37 0
161 60 64 0
100 28 51 0
41 200 14 0
176 204 49 0
129 199 98 0
173 226 17 0
237 24 31 0
142 119 13 0
239 11 72 0
248 65 52 0
230 22 41 0
188 202 5 0
247 214 86 0
194 107 10 0
97 42 100 0
136 134 7 0
117 176 2 0
60 65 87 0
154 188 1 0
70 219 78 0
166 39 33 0
204 142 6 0
79 219 44 0
6 12 23 0
53 89 58 0
32 11 44 0
246 175 54 0
194 210 34 0
1 52 39 0
150 104 82 0
122 86 44 0
48 88 53 0
210 177 15 0
226 192 99 0
7 178 56 0
90 189 82 0
145 141 88 0
91 209 8 0
187 221 60 0
92 86 87 0
76 157 92 0
249 175 30 0
239 78 87 0
65 251 80 0
66 50 2 0
142 48 98 0
68 241 36 0
214 130 70 0
220 85 39 0
69 224 72 0
223 202 53 0
251 187 5 0
136 138 45 0
152 15 55 0
146 72 23 0
186 171 47 0
168 196 57 0
109 219 47 0
118 129 19 0
81 106 63 0
56 35 2 0
221 247 97 0
26 13 21 0
43 202 41 0
175 204 2 0
176 2 54 0
137 217 42 0
73 51 35 0
35 101 75 0
57 16 44 0
98 242 78 0
43 206 19 0
56 186 34 0
205 45 43 0
152 26 30 0
104 31 52 0
3 34 30 0
139 226 81 0
251 166 48 0
149 245 30 0
99 207 7 0
174 80 41 0
139 228 17 0
199 122 29 0
87 119 25 0
102 9 51 0
189 10 90 0
43 1 2 0
241 19 51 0
229 101 41 0
63 244 22 0
238 183 31 0
126 21 97 0
35 215 91 0
197 0 40 0
13 249 26 0
175 27 90 0
141 21 66 0
248 237 54 0
207 6 18 0
131 218 77 0
177 100 71 0
245 55 8 0
180 105 18 0
202 229 21 0
114 46 74 0
131 184 61 0
151 96 86 0
242 171 5 0
173 130 78 0
79 225 93 0
229 21 27 0
150 151 56 0
223 43 14 0
20 68 16 0
135 153 31 0
60 104 67 0
109 164 43 0
218 66 95 0
208 102 1 0
114 35 73 0
3 14 5 0
212 137 6 0
138 223 4 0
218 94 6 0
152 56 26 0
52 189 56 0
43 228 86 0
178 24 37 0
68 158 35 0
50 37 85 0
164 13 73 0
132 138 50 0
180 177 65 0
109 108 57 0
216 209 20 0
92 173 71 0
188 126 63 0
146 230 10 0
126 183 1 0
110 68 19 0
248 197 81 0
118 22 53 0
51 195 75 0
14 143 98 0
128 27 8 0
55 19 99 0
71 24 10 0
111 124 54 0
129 221 100 0
167 132 34 0
151 124 56 0
101 144 99 0
22 63 89 0
71 14 78 0
236 215 30 0
51 243 97 0
239 144 28 0
56 177 47 0
9 132 17 0
15 41 49 0
139 159 33 0
26 252 44 0
166 104 66 0
131 171 66 0
21 74 12 0
190 187 65 0
74 213 24 0
41 238 9 0
146 144 77 0
160 178 52 0
210 43 70 0
150 9 84 0
245 78 46 0
56 78 60 0
21 102 79 0
163 4 35 0
71 84 8 0
140 203 9 0
65 170 63 0
109 148 27 0
33 159 25 0
87 161 19 0
189 223 66 0
159 198 84 0
191 109 39 0
120 41 67 0
195 127 21 0
118 183 22 0
206 68 43 0
43 251 18 0
12 224 21 0
158 149 10 0
93 159 11 0
135 50 96 0
248 187 52 0
1 113 71 0
117 256 68 0
7 17 76 0
117 116 1 0
87 83 95 0
219 208 85 0
245 57 37 0
191 10 50 0
189 211 36 0
109 129 19 0
222 128 46 0
27 193 19 0
129 93 56 0
91 181 81 0
78 131 33 0
56 180 24 0
51 251 37 0
11 171 62 0
184 163 58 0
241 70 43 0
207 34 1 0
135 74 27 0
195 157 33 0
226 106 85 0
138 46 51 0
92 27 22 0
65 231 22 0
196 230 58 0
169 225 7 0
197 159 89 0
130 133 53 0
172 51 6 0
167 16 62 0
117 200 77 0
214 169 7 0
112 51 16 0
105 65 44 0
14 134 86 0
29 47 13 0
199 26 87 0
37 42 7 0
247 59 69 0
191 116 75 0
140 35 68 0
28 142 48 0
239 199 12 0
43 62 42 0
203 53 28 0
133 214 73 0
86 211 53 0
2 29 19 0
158 22 38 0
173 102 97 0
120 36 58 0
189 239 76 0
84 187 59 0
210 84 79 0
175 96 11 0
68 221 71 0
231 81 81 0
82 61 46 0
233 91 76 0
111 148 19 0
250 54 77 0
49 127 93 0
231 171 16 0
176 255 89 0
178 213 50 0
45 97 77 0
181 86 7 0
224 130 74 0
229 252 38 0
241 96 72 0
126 118 97 0
17 190 20 0
186 231 21 0
38 68 39 0
190 40 1 0
83 183 74 0
167 256 4 0
253 128 80 0
5 73 37 0
108 212 85 0
209 247 52 0
145 231 98 0
186 116 92 0
24 98 36 0
102 139 21 0
229 26 1 0
68 188 87 0
253 118 67 0
222 79 27 0
57 106 100 0
146 11 91 0
167 12 30 0
202 242 65 0
145 155 13 0
236 252 53 0
219 2 11 0
256 110 52 0
19 176 41 0
237 46 57 0
155 93 64 0
218 55 87 0
211 250 35 0
161 20 58 0
175 156 32 0
79 8 35 0
127 115 44 0
241 68 82 0
15 37 56 0
32 222 83 0
125 251 36 0
215 73 91 0
104 81 38 0
41 4 20 0
69 5 98 0
70 198 19 0
55 191 56 0
63 207 66 0
103 109 10 0
247 24 19 0
196 106 25 0
50 93 76 0
93 169 7 0
156 41 56 0
90 31 47 0
32 136 27 0
112 238 15 0
123 120 32 0
247 185 92 0
231 85 88 0
162 125 86 0
23 113 45 0
8 172 44 0
12 55 84 0
66 2 34 0
231 54 7 0
18 4 82 0
204 85 18 0
222 136 95 0
222 189 29 0
231 71 52 0
210 211 43 0
206 117 55 0
211 80 52 0
236 52 74 0
175 0 29 0
219 212 72 0
227 157 12 0
196 117 81 0
94 153 76 0
118 117 61 0
215 131 35 0
91 152 65 0
40 62 36 0
10 188 72 0
123 15 38 0
56 22 78 0
66 19 48 0
6 97 49 0
182 107 53 0
147 88 97 0
164 7 93 0
174 71 66 0
154 130 4 0
247 188 24 0
215 66 63 0
2 134 11 0
54 101 62 0
144 147 23 0
196 182 87 0
5 118 10 0
0 230 58 0
84 245 29 0
33 47 50 0
42 51 32 0
79 30 68 0
22 40 65 0
104 38 77 0
211 65 8 0
110 123 90 0
50 194 30 0
80 209 86 0
71 60 51 0
33 70 93 0
65 47 70 0
77 121 55 0
102 209 4 0
254 171 75 0
76 4 69 0
102 169 43 0
247 183 46 0
207 251 91 0
41 191 66 0
34 1 67 0
209 114 71 0
203 195 3 0
12 78 93 0
182 208 9 0
16 105 25 0
39 216 86 0
14 44 31 0
78 151 75 0
233 21 97 0
24 160 57 0
34 172 100 0
107 219 90 0
1 64 14 0
228 76 42 0
29 122 37 0
17 46 51 0
73 71 28 0
250 247 86 0
235 228 59 0
160 190 75 0
66 120 74 0
98 122 100 0
192 28 21 0
102 45 35 0
181 204 48 0
156 252 50 0
68 165 44 0
12 124 92 0
61 138 67 0
88 179 97 0
126 12 100 0
43 211 37 0
40 256 39 0
27 127 2 0
194 252 72 0
124 104 92 0
111 100 10 0
244 199 93 0
244 220 84 0
34 143 97 0
213 153 13 0
195 100 91 0
118 60 1 0
155 11 84 0
213 102 75 0
97 81 72 0
208 118 20 0
110 212 64 0
53 153 75 0
183 24 66 0
70 137 83 0
211 119 4 0
83 208 78 0
222 105 16 0
206 163 91 0
56 181 32 0
70 45 4 0
41 76 61 0
240 253 93 0
146 182 38 0
176 208 65 0
187 136 65 0
142 10 86 0
127 256 16 0
199 253 53 0
156 186 39 0
195 142 61 0
115 68 23 0
22 119 68 0
178 25 86 0
211 124 57 0
129 172 14 0
129 225 70 0
147 146 55 0
175 145 87 0
231 160 27 0
123 68 91 0
255 38 37 0
116 104 13 0
25 172 45 0
24 173 23 0
158 250 48 0
88 142 93 0
50 182 47 0
231 151 72 0
53 124 88 0
164 26 57 0
218 128 27 0
210 54 1 0
249 135 44 0
45 161 97 0
161 39 42 0
40 136 6 0
232 30 3 0
58 145 28 0
44 80 66 0
243 166 12 0
104 132 82 0
38 129 29 0
203 142 36 0
184 93 96 0
61 125 78 0
64 32 94 0
25 236 96 0
127 166 33 0
123 158 23 0
18 174 5 0
10 221 41 0
184 37 94 0
186 79 49 0
27 223 21 0
149 51 17 0
156 144 87 0
31 230 46 0
118 7 38 0
70 174 72 0
36 124 3 0
224 15 26 0
143 50 69 0
110 213 7 0
126 20 64 0
102 214 46 0
111 36 95 0
233 183 47 0
52 85 84 0
166 152 31 0
207 140 56 0
121 75 67 0
4 72 44 0
62 155 36 0
18 31 59 0
214 242 29 0
19 50 51 0
45 177 61 0
167 47 24 0
114 123 4 0
132 86 80 0
212 17 28 0
138 64 33 0
163 103 77 0
81 72 27 0
99 77 91 0
52 122 19 0
159 146 23 0
198 118 46 0
78 148 83 0
175 169 22 0
74 176 75 0
222 129 84 0
23 9 67 0
26 103 13 0
165 78 85 0
127 227 99 0
97 79 30 0
58 45 12 0
209 98 75 0
129 101 35 0
18 184 96 0
78 176 15 0
136 2 62 0
136 117 24 0
50 46 73 0
16 28 100 0
27 63 100 0
10 243 3 0
71 158 45 0
136 34 56 0
132 62 94 0
142 183 9 0
34 241 63 0
102 22 13 0
99 182 64 0
14 128 66 0
211 195 30 0
55 104 39 0
252 196 84 0
84 62 96 0
249 27 6 0
132 37 3 0
72 205 80 0
130 3 76 0
109 21 69 0
89 187 90 0
246 57 90 0
217 136 40 0
0 194 97 0
89 151 20 0
37 202 71 0
244 228 91 0
48 37 36 0
226 255 15 0
5 218 25 0
237 101 65 0
136 120 4 0
32 67 81 0
250 15 99 0
77 3 44 0
80 38 91 0
94 40 63 0
141 95 91 0
130 30 6 0
129 202 12 0
252 228 50 0
137 119 29 0
173 174 42 0
117 201 96 0
133 40 22 0
52 43 20 0
33 108 81 0
172 161 52 0
116 126 65 0
184 254 42 0
61 234 18 0
168 91 95 0
34 87 47 0
142 73 88 0
218 62 95 0
110 111 3 0
161 50 17 0
54 126 39 0
121 51 23 0
241 34 35 0
31 111 7 0
85 236 75 0
212 40 61 0
215 151 65 0
58 63 71 0
3 116 98 0
46 68 85 0
230 71 91 0
19 49 70 0
137 38 60 0
214 89 12 0
126 122 13 0
13 148 14 0
23 175 39 0
7 104 80 0
251 158 77 0
196 28 40 0
208 99 62 0
154 59 23 0
6 106 90 0
113 195 75 0
143 186 19 0
20 99 93 0
173 151 97 0
175 62 78 0
90 186 17 0
12 82 12 0
212 134 82 0
112 64 96 0
63 79 61 0
249 186 32 0
38 240 21 0
136 58 66 0
20 244 68 0
42 183 81 0
204 219 11 0
164 254 44 0
214 75 52 0
114 63 74 0
52 68 97 0
9 142 24 0
238 33 83 0
193 53 39 0
243 207 50 0
89 96 19 0
142 39 99 0
113 6 61 0
188 123 7 0
16 217 85 0
242 249 14 0
137 20 85 0
171 179 81 0
50 189 34 0
91 46 43 0
33 87 70 0
208 124 80 0
184 214 56 0
231 255 35 0
71 61 100 0
89 252 89 0
232 79 65 0
22 179 81 0
136 121 66 0
186 190 54 0
151 117 35 0
124 7 66 0
18 111 11 0
4 126 44 0
59 248 12 0
141 33 8 0
78 213 96 0
74 163 45 0
74 189 27 0
254 192 79 0
164 79 96 0
4 9 90 0
35 128 88 0
89 84 56 0
121 133 82 0
110 9 80 0
161 136 77 0
100 184 66 0
157 253 9 0
138 141 26 0
85 138 85 0
200 61 2 0
13 207 91 0
141 196 4 0
2 61 9 0
158 156 73 0
161 121 39 0
175 242 85 0
85 147 58 0
83 62 37 0
17 81 56 0
120 106 8 0
248 64 7 0
187 122 12 0
8 69 47 0
241 228 64 0
238 156 1 0
196 253 100 0
79 227 86 0
241 238 29 0
42 230 17 0
218 126 28 0
105 3 68 0
93 18 57 0
216 218 58 0
115 57 13 0
5 240 6 0
121 116 93 0
140 128 5 0
228 142 54 0
189 145 38 0
226 99 35 0
193 10 71 0
74 236 76 0
152 123 24 0
27 57 74 0
88 52 1 0
24 195 40 0
28 79 100 0
63 56 58 0
224 102 84 0
138 175 54 0
145 163 24 0
204 161 21 0
90 110 20 0
175 203 48 0
162 47 60 0
48 255 17 0
2 111 7 0
94 123 22 0
93 171 44 0
235 162 30 0
42 24 52 0
47 39 78 0
188 94 68 0
242 88 66 0
248 22 26 0
58 156 6 0
157 128 36 0
141 41 19 0
3 166 69 0
185 84 95 0
103 153 22 0
248 222 97 0
138 118 41 0
250 117 99 0
52 206 9 0
49 168 18 0
43 66 69 0
137 170 12 0
202 256 65 0
121 152 97 0
98 193 85 0
42 74 97 0
2 88 51 0
24 72 37 0
32 18 5 0
235 35 47 0
84 101 77 0
77 131 39 0
171 132 41 0
27 178 33 0
174 245 100 0
6 185 25 0
30 182 43 0
54 213 2 0
101 222 30 0
202 179 71 0
218 238 88 0
136 212 21 0
27 64 99 0
167 24 77 0
106 25 71 0
9 51 54 0
247 172 62 0
104 187 63 0
